hts10,hs6,description,short_description,quantity_unit_1,quantity_unit_2,sitc,end_use,naics,hts_vintage,scope,scope_basis
7305111030,730511,"LINE PIPE FOR OIL/GAS PIPELINE,LONGITUDINALLY SUBMERGED ARC WELDED WITH EXTERNAL DIAMETER OVER 406.4MM-609.6MM,IRON/NONALLOY STEEL,CIRCULAR X-SECTION",OIL LNEPIPE IRON/STL LONGITUDNLY SUBMRGED ARC WELD,KG,,67931,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305111060,730511,"LINE PIPE FOR OIL/GAS PIPELINES, LONGITUDINALLY SUBMERGED ARC WELDED WITH EXTERNAL DIAMETER OVER 609.6MM, IRON/NONALLOY STEEL, CIRCULAR CROSS-SECTION","LNPIPE IRON/STL LONGT SBMRG ARC WELD,DIAM GT 609.6",KG,,67931,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305115000,730511,"LINE PIPE FOR OIL/GAS PIPELINES, LONGITUDINALLY SUBMERGED ARC WELDED WITH EXTERNAL DIAMETER OVER 406.4MM, OF ALLOY STEEL, WITH CIRCULAR CROSS-SECTION","LNPIP ALLOY/STL LONGTD SBMERGE ARC WELD,GT 406.4MM",KG,,67931,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305121030,730512,"LINE PIPE FOR OIL/GAS PIPLINES, LONGITUDINALLY WELDED WITH EXTERNAL DIAMETER OVER 406.4MM BUT NOT OVER 609.6MM,IRON/NONALLOY STEEL,CIRCULAR CROSS SECT","LNPIPE IRON/STL LONGTD WELD,406.4MM-609.6MM DIAM",KG,,67931,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305121060,730512,"LINE PIPE FOR OIL/GAS PIPELINES, LONGITUDINALLY WELDED WITH EXTERNAL DIAMETER OVER 609.6MM, OF IRON OR NONALLOY STEEL, WITH CIRCULAR CROSS-SECTION","LINEPIPE IRON/STL LONGITUDNLY WELD,GT 609.6MM DIAM",KG,,67931,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305125000,730512,"LINE PIPE FOR OIL OR GAS PIPELINES, LONGITUDINALLY WELDED WITH EXTERNAL DIAMETER >406.4MM, OF ALLOY STEEL, WITH CIRCULAR CROSS SECTION","LINEPIPE ALLOY STL LONGITUD WELD,GT 406.4MM DIAM",KG,,67931,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305191030,730519,"LINE PIPE FOR OIL/GAS PIPELINES, WITH EXTERNAL DIAMETER OVER 406.4MM BUT NOT OVER 609.6MM, OF IRON OR NONALLOY STEEL, CIRCULAR CROSS-SECTION, NESOI","LINEPIPE IRON/STL,406.4MM-609.6MM DIAMETER,NESOI",KG,,67931,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305191060,730519,"LINE PIPE FOR OIL/GAS PIPELINES, WITH EXTERNAL DIAMETER EXCEEDING 609.6MM, OF IRON OR NONALLOY STEEL, WITH CIRCULAR CROSS-SECTION, NESOI","OIL LINEPIPE IRON/STL, EXTNL DIAM GT 609.6MM,NESOI",KG,,67931,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305195000,730519,"LINE PIPE FOR OIL OR GAS PIPELINES, WITH EXTERNAL DIAMETER >406.4MM, OF ALLOY STEEL, CIRCULAR CROSS SECTION, WELDED/RIVETED, NESOI","OIL LINEPIPE ALLOY STL,EXTNL DIAM GT 406.4MM,NESOI",KG,,67931,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305202000,730520,"CASING OF A KIND USED IN DRILLING FOR OIL OR GAS, OF IRON OR NONALLOY STEEL, THREADED OR COUPLED, WITH EXTERNAL DIAMETER OVER 406.4 MM","CASING OIL/GAS DRILLNG,I/S,THREAD,GT 406.4MM DI",KG,,67932,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305204000,730520,"CASING OF A KIND USED IN DRILLING FOR OIL OR GAS, OF IRON OR NONALLOY STEEL, WITH EXTERNAL DIAMETER OVER 406.4MM, CIRCULAR CROSS-SECTION, NESOI","CASING OIL/GAS DRILL IRN/STL,DIAM GT 406.4MM,NESOI",KG,,67932,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305206000,730520,"CASING OF A KIND USED IN DRILLING FOR OIL OR GAS, OF ALLOY STEEL, THREADED OR COUPLED, EXTERNAL DIAMETER OVER 406.4MM, CIRCULAR CROSS-SECTION","CASING OIL/GAS DRILLNG ALLOY STL,THREAD,GT 406.4MM",KG,,67932,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305208000,730520,"CASING OF A KIND USED IN DRILLING FOR OIL OR GAS, OF ALLOY STEEL, WITH EXTERNAL DIAMETER OVER 406.4MM, CIRCULAR CROSS-SECTION, NESOI","CASING OIL/GAS DRLL ALLOY STL,DIA GT 406.4MM,NESOI",KG,,67932,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305312000,730531,"TAPERED PIPES AND TUBES OF STEEL, LONGITUDINALLY WELDED, PRINCIPALLY USED AS PARTS OF ILLUMINATING ARTICLES EXT DIAM OVER 406.4 MM","TAPERED STL PIPES, TUBES LONG WLD FOR LIGHT POLES",KG,,67933,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305314000,730531,"OTHER TUBES AND PIPES (EXC OIL/GAS LINEPIPE OR CASING) LONGITUDINALLYWELDED, OF IRON OR NONALLOY STEEL","TUBES, PIPES NESOI, LONGITUDNLY WELDED IRN/NAL STL",KG,,67933,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305316010,730531,"TUBES AND PIPES OF STAINLESS STEEL, LONGITUDINALLY WELDED, HAVING CIRCULAR CROSS SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, NESOI",TUBES/PIPES SS LNG WELD CIR X-SEC GT 406.4MM NESOI,KG,,67933,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305316090,730531,"TUBES AND PIPES OF ALLOY STEEL, LONGITUDINALLY WELDED, HAVING CIRCULAR CROSS SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, NESOI",TUBES/PIPE ALLOY LNG WLD CIR XSEC GT 406.4MM NESOI,KG,,67933,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305391000,730539,"OTHER TUBES AND PIPES NESOI WELDED OTHER THAN LONGITUDNLY, OR IRON ORNONALY STL, CIRC CS, EXT DIAM OV 406.4 MM","TUBES, PIPES NESOI, WLD NOT LONGIT, IRN/NAL STL",KG,,67933,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305395000,730539,"OTHER TUBES AND PIPES NESOI WELDED OTHER THAN LONGITUDNLY, OF ALLOY STEEL, CIRCULAR CROSS SECTION, EXT DIAM OV 4.604 MM","TUBES, PIPES NESOI, WLD NOT LONGITUD, ALLOY ST",KG,,67933,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305901000,730590,"OTHER TUBES AND PIPES NESOI, RIVETED OR SIMILARLY CLOSED, NOT WELDED, OF IRON OR NONALLOY STEEL, CIRC CS, EXT DIAM OVER 4.604 MM, NT OIL LNPIP OR CASG","OTH TUBES, PIPES NESOI RIVETED ETC NT WLD IR/NALST",KG,,67939,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7305905000,730590,"OTHER TUBES AND PIPES NESOI, RIVETED OR SIMILARLY CLOSED, NOT WELDED, OF ALLOY STEEL, CIRCULAR CRS SEC, EXT DIAM OVER 406.4 MM, NT OIL LINPIP OR CASNG","OTH TUBES, PIPES NESOI RIVETED ETC NT WLD AL",KG,,67939,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306110010,730611,"LINEPIPE  FOR OIL/GAS PIPELINES, WELDED, OF STAINLESS STEEL, DIAMETER NOT OVER 114.3 MM, NESOI","LINEPIPE GAS/OIL,WELDED, STAINLESS, DIAM < 114.3MM",KG,,67941,21000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306110050,730611,"LINEPIPE  FOR OIL/GAS PIPELINES, WELDED, OF STAINLESS STEEL, DIAMETER OVER 114.3 MM","LINEPIPE OIL/GAS,WELDED, STAINLESS, DIAM > 114.3MM",KG,,67941,21000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306191010,730619,"LINEPIPE FOR OIL/GAS PIPELINES, IRON/NONALLOY STEEL, DIAMETER NOT OVER 114.3 MM, NESOI","LINEPIPE,IRON/NALLOY,OIL/GAS PIPES,DIAM LT 114.3MM",KG,,67941,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306191050,730619,"LINEPIPE  FOR OIL/GAS PIPELINES, IRON OR NONALLOY STEEL, DIAMETER OVER 114.3 MM, NESOI","LINEPIPE,GAS,IRON/NONALLOY,OV 114.3MM, NESOI",KG,,67941,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306195110,730619,"LINEPIPE  FOR OIL/GAS PIPELINES, OF OTHER ALLOY STEEL NOT STAINLESS, DIAMETER NOT OVER 114.3 MM, NESOI","LINEPIPE GAS/OIL, OTH ALLOY NT STN, DIAM < 114.3MM",KG,,67941,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306195150,730619,"LINEPIPE  FOR OIL/GAS PIPELINES, OF OTHER ALLOY STEEL NOT STAINLESS, DIAMETER OVER 114.3 MM, NESOI","LINEPIPE,OIL/GAS,OTH ALLOY NT STAINLS,DIAM>114.3MM",KG,,67941,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306213000,730621,"OIL WELL CASING, WELDED OF STAINLESS STEEL, THREADED OR COUPLED","OIL WELL CASING,WELDED,STAINLESS, THREAD/COUPLED",KG,,67942,21000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306214000,730621,"OIL WELL CASING, WELDED OF STAINLESS STEEL, NOT THREADED OR COUPLED","OIL WELL CASING,WELD,STAINLESS,NOT THREAD/COUPLD",KG,,67942,21000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306218010,730621,"OIL WELL TUBING, WELDED OF STAINLESS STEEL, IMPORTED WITH COUPLING","OILWELL TUBING, WELDED, STAINLESS, IMP W/ COUPLING",KG,,67942,21000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306218050,730621,"OIL WELL TUBING, WELDED OF STAINLESS STEEL, NOT IMPORTED WITH COUPLING","OILWELL TUBING, WELDED, STAINLESS, NT IMP W/ COUP",KG,,67942,21000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306291030,730629,"OIL WELL CASING NESOI OF IRON OR NONALLOY STEEL, IMPORTED WITH COUPLING, NOT SEAMLESS",OLWL CSNG NESOI IOS NA THDD W CPLG NTSML,KG,,67942,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306291090,730629,"OIL WELL CASING NESOI, OF IRON OR NONALLOY STEEL, THREADED, NOT IMPORTED WITH COUPLING, NOT SEAMLESS",OLWL CSNG NESOI IOS NA THDD W/O CPLG NTSMLS,KG,,67942,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306292000,730629,"OIL WELL CASING, NOT SEAMLESS, NESOI, OF IRON OR NONALLOY STEEL, NOT THREADED OR COUPLED",OIL WELL CASING NSMLS NESOI IOS NA NT THDD OR CPLD,KG,,67942,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306293100,730629,"OIL WELL CASING, OF OTHER ALLOY STEEL NOT STAINLESS, THREADED OR COUPLED","OIL WELL CASING,OTH ALLOY NT STAINLS,THREAD/COUPLD",KG,,67942,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306294100,730629,"OIL WELL CASING, OF OTHER ALLOY STEEL NOT STAINLESS, NOT THREADED OR COUPLED","OILWELL CASING,OTH ALLOY NOT STN,NOT THREAD/COUPLD",KG,,67942,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306296010,730629,"OIL WELL TUBING, NOT SEAMLESS, NESOI, OF IRON OR NONALLOY STEEL, IMPORTED WITH COUPLING",OILWELL TUBING NSMLS NESOI IR/NAL ST IMP W COUPLNG,KG,,67942,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306296050,730629,"OIL WELL TUBING, NOT SEAMLESS, NESOI, OF IRON OR NONALLOY STEEL, NOT IMPORTED WITH COUPLING",OILWELL TUBING NSMLS NES IR/NAS NT IMP W COUPLING,KG,,67942,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306298110,730629,"OIL WELL TUBING, OF OTHER ALLOY STEEL NOT STAINLESS, IMPORTED WITH COUPLING","OILWELL TUBING,OTH ALLOY NT STAINLS,IMP W/ COUPLNG",KG,,67942,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306298150,730629,"OIL WELL TUBING, OF OTHER ALLOY STEEL NOT STAINLESS, NOT IMPORTED WITH COUPLING","OILWELL TUBING, ALLOY NT STAINLESS, NT IMP W/ COUP",KG,,67942,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306301000,730630,"OTHER TUBES, PIPES AND HOLLOW PROFILES, NESOI, OF CIRCULAR CROSS SECTION, WELDED, OF IRON OR NONALLOY STEEL WITH WALL THICKNESS LESS THAN 1.65 MM",OTH TUBES ETC NES CIRC WLD NAS WLS LSTH 1.65MM THK,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306303000,730630,"TAPERED STEEL PIPES AND TUBES NESOI WELDED, CIRC CRS SEC, WALL THCKNS 1.65MM OR MORE, PRINCIPLY USED AS PARTS OF ILLUMINATING ARTICLS, IRN NONALLY STL",TAPRD PIPES ETC NES WLD CIRC 1.65 AO IOS NA LT PLS,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305010,730630,"TUBES, PIPES AND HOLLOW PROFILES, WELDED, CIRC CS, NESOI, OF IRON OR NONALLOY STEEL, WALL THCKNS 1.65MM OR MORE, FOR USE IN BOILERS, HEATERS, ETC",TUBES ETC WLD CIRC NES NAS OV 1.65 THK FR BOILR ET,KG,,67943,21180,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305015,730630,"TUBES, PIPES AND HOLLOW PROFILES, WELDED, CIRC CS, NESOI, OF IRON OR NONALLOY STEEL, WALL THCKNS 1.65MM OR MORE, COLD-DRAWN, NOT FOR BOILERS ETC",TUBES ETC WLD CIR NES NAS OV 1.65 THK COLD-DRAWN,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305020,730630,"OTHER TUBES, PIPES ETC NESOI, WELDED, W CIRC CRS SEC, COLD-ROLLED, W WALL THICKNESS OF 1.65 TO 2.54 MM, NOT COLD-DRAWN, NOT FOR BOILERS ETC, IR/NAL ST",OTH TUBES ETC NES WLD CIRCS CLD-RLD WLS 1.65-2.54,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305026,730630,"OTHER TUBES, PIPES ETC NESOI, WELDED, CIRC CRS SEC,IRON OR NONALLOY STEEL,GALVANIZED, WITH AN OUTSIDE DIAMETER NOT EXCEEDING 50.8MM,IMP WITH COUPL ING","OTH TUBES ETC NES WLD CIRC OD NO 50.8, GAL W CPLG",KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305027,730630,"OTHR TUBES/PIPES/ETC NESOI, WELDED, CIRC CRS SEC, IRON/NA STEEL, GALVANIZED, W OUTSIDE DIAMETER EXCEEDING 50.8MM NOT EXCEEDING 114.3MM, IMP W/COUPLING","OTH TUBES ETC NES WLD CIRC OD NO 114.3, GAL W CPLG",KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305028,730630,"OTHER TUBES, PIPES ETC, WELDED, CIRC, IRON OR NONALLOY STEEL, GALVANIZED, OUTSIDE DIAMETER NOV 114.3MM, WITHOUT COUPLING, INTERNALLY COATED OR LINED",OTH TUBES ETC WLD CIR GALV WO CPL INTNL CTD OR LND,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305031,730630,"OTHER TUBES, PIPES ETC NESOI, WELDED, CIRC CRS SEC, IRON OR NONALLOY STEEL, GALVANIZED, OUTSIDE DIAMETER NOT EXCEEDING 50.8MM, W/O COUPLING OR LINING",OTH PIPES ETC WLD CIR GLV OD NO 50.8 W/O CPLNG/LNG,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305033,730630,"OTHR TUBES/PIPES/ETC NESOI, WELDED, CIRC CRS SEC, IRON/NA STEEL, GLVNIZD, W OUTSIDE DIAMETER EXCEEDING 50.8MM NOT EX 114.3MM,W/OUT COUPLING OR LINING",OTH PPES ETC WLD CIR GLV OD NO 114.3 W/O CPLNG/LNG,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305035,730630,"TUBE AND PIPE HOLLOWS FOR REDRAWING, WELDED, CIRC CS, IRN OR NALY STL, NT GALVANZD, OUTSD DIAMTR NT OVER 114.3MM, WALL THICKNESS 1.65MM OR MORE, NESOI",TUBE/PIPE HOLLOWS FR REDRWNG WLD CCS IOS NAL NESOI,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305041,730630,"OTHER TUBES, PIPES ETC NESOI, WELDED, CIRC CS, IRN OR NALY STL, NT GALVANZD, OUTSD DIAMTR NO 50.8MM, IMPORTED W COUPLING",OTH TUBES ETC WLD CIR NT GLV OD NO 50.8MM W/CPLING,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305043,730630,"OTHER TUBES, PIPES ETC NESOI, WELDED, CIRC CS, IRN OR NALY STL, NT GALVANZD, OUTSD DIAMTR EXCEEDING 50.8MM NOT EXCEEDING 114.3, IMPORTED W COUPLING",OTH TUBES ETC WLD CIR NT GLV OD NO 114.3 W/CPLING,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305056,730630,"OTHER TUBES, PIPES ETC, WELDED, CIRC CS, IRON OR NONALY STEEL, NT GALVANZD, OUTSD DIAM NOT OVER 50.8MM, NESOI","OTH TUBES ETC WLD CIR NT GLV, OD DIAM NOT OVR 50.8",KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305057,730630,"OTHER TUBES, PIPES ETC, WELDED, CIRC CS, IRON OR NONALY STEEL, NT GALVANZD, OUTSD DIAM OVER 50.8MM NOT OVER 114.3MM","OTH TUBES ETC WLD CIR NT GLV, OD DIAM NT OVR 114.3",KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305085,730630,"OTHER TUBES, PIPES ETC, WELDED, CIRC CS, IRN/NAL STL, GALVANZD, WALL THICKNS 1.65MM OR MORE, OUTSD DIAM OVER 114.3, NT OVR 406.4MM",PIPES ETC IOS CRC GV WL 1.65MM AO TH OD 114-406MM,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306305090,730630,"OTHER TUBES, PIPES ETC, WELDED, CIRC CS, IRN/NAL STL, NT GALVANZD, WALL THICKNS 1.65MM OR MORE, OUTSD DIAM OVER 114.3, NT OVR 406.4MM",PIPES ETC IR/ST NGL WL THKNS 1.65MM AO OD 114-406,KG,,67943,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306401010,730640,"OTH STAINLESS STEEL TUBES,PIPES,HOLLOW PROFILES,WLDED,CIRCULAR,WALL UN 1.65MM THICK,OVER 0.5 PERCENT NICKEL,OVER 1.5 PERCENT-UNDR 5 PERCENT MOLYBDENUM",OTH SS P/T/HP WD CIRC WL UN 1.65MM OV .5% NCKL ETC,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306401015,730640,"OTHER STAINLESS STEEL PIPES,TUBES,HOLLOW PROFILES, WELDED, CIRCULAR CROSS SECTION, WALL UNDER 1.65MM THICK, OVER 0.5 PERCENT NICKEL, NESOI",OTH SS P/T/HP WD CCS WL UN 1.65 OV .5% NCKL NESOI,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306401090,730640,"OTHER TUBES, PIPES AND HOLLOW PROFILES, WELDED, CCS, STAINLESS STEEL, WALL THICKNESS LESS THAN 1.65MM, NOT OVER 0.5 PERCENT NICKEL",OTH TUBES WLD CCS SS WLS LT 1.65MM TH NOV 0.5% NI,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405005,730640,"OTHER TUBES, PIPES AND HOLLOW PROFILES, NESOI, WELDED, CIRC CS OF HIGH-NICKEL STAINLESS STEEL WITH WALL THICKNESS OF 1.65MM OR MORE",TUBES ETC WLD CIRC CS HI-NI STAINLS STL 1.65MMOM,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405015,730640,"OTHER TUBES, PIPES AND HOLLOW PROFILES NESOI WELDED, CIRC CS, STAINLESS STL, WALL THCKNESS 1.65MM OR MORE, SUITABLE FOR USE IN BOILERS, SUPRHTRS, ETC",TUBES ETC NES WLD CIRC STNLS STL 1.65MMOM FR BOILR,KG,,67943,20000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405040,730640,"OTHER TUBES, PIPES, AND HOLLOW PROFILES, COLD-ROLLED, CCS, STAINLESS STEEL, WALL THICKNESS 1.65MM ORMORE, OVER 0.5% BUT LESS THAN 24% NICKEL",TUBES WLD CCS SS 1.65MM OM CR OV 0.5 BUT LT 24% NI,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405042,730640,"OTHER STAINLESS STEEL TUBES, PIPES, HOLLOW PROFILES, COLD-ROLLED, CIRCULAR CROSS-SECTION, WALL THICKNESS 1.65MM OR MORE, UNDER 15 PERCENT CHROMIUM",OTH SS P/T/HP CR CRC CS WLL 1.65MM AO UN 15% CHROM,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405044,730640,"OTHER STAINLESS STEEL TUBES, PIPES, HOLLOW PROFILES, COLD-ROLLED, CIRCULAR CROSS-SECTION, WALL THICKNESS 1.65MM OR MORE, NESOI",OTH SS T/P/HP CR CIRC CS WLL 1.65MM AO THCK NESOI,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405062,730640,"OTH STAINLS STEEL TUBES,PIPES,HOLLOW PROFILES,CIRC CS,WALLS 1.65MM AO THCK, OUTSDE DIAM NOV 114.3MM, 0.5 BUT UNDER 24% NICKEL,OV 1.5-UN 5% MOLYBDENUM",OTH SS T/P/HP CCS WL 1.65 AO THK OD NOV 114.3 ETC,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405064,730640,"OTH STAINLS STEEL TUBES,PIPES,HOLLOW PROFILES,CIRCULAR CROSS-SECTION,WALL THKNS 1.65MM OR MORE,OUTSIDE DIAM NOV 114.3MM,0.5 BUT UNDER 24% NICKEL,NESOI",TUBES WD CS SS WLS OV1.65 OD NO114.3 0.5 LT 24% NI,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405080,730640,"OTHER TUBES, PIPES, HOLLOW PROFILES, WELDED, CCS, STAINLESS STEEL, WALL THICKNESS 1.65MM OR MORE, OD NOT OVER 114.3MM, 0.5 PERCENT OR LESS NICKEL",TUBES WD CS SS WLS OV 1.65 OD NO114.3 NOV 0.5% NI,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405085,730640,"OTHER TUBES, PIPES, HOLLOW PROFILES, WELDED, CCS, SS, WALL THICKNESS 1.65MM OR MORE, OD OVER 114.3MM NOV 406.4MM, OVER 0.5% LESS THAN 24% NICKEL",TUBES WLD CCS SS OD 114.3-406.4MM OV 0.5 LT 24% NI,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306405090,730640,"OTHER TUBES, PIPES, HOLLOW PROFILES, WELDED, CCS, STAINLESS STEEL, WALL THICKNESS 1.65MM OR MORE, OD OV 114.3 NOV 406.4MM, 0.5 PERCENT OR LESS NICKEL",TUBES WLD CCS SS OD 114.3-406.4MM NOV 0.5% NICKEL,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306501000,730650,"OTHER TUBES, PIPES ETC NESOI, WLD, CIRC CRS SEC, OF ALLOY STEEL OTHER THAN STAINLESS, HAVING A WALL THICKNESS OF LESS THAN 1.65 MM",OTH TUBES ETC NES WLD CIR ALY STL NT ST WLS LT1.65,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306503000,730650,"TAPERED PIPES AND TUBES OF ALLOY STEEL OTHER THAN STAINLESS, PRINCIPALLY USED AS PARTS OF ILLUMINATING ARTICLES, WITH A WALL THICKNESS OF 1.65MM OR MR","TAPERED PIPES, ALY STL EX STNLS OV1.65MM FR LITEPL",KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306505010,730650,"OTHER TUBES, PIPES ETC NESOI, WLD, CIRC CRS SEC, OF ALLOY STEEL OTHER THAN STAINLESS WITH WALLS 1.65MM THCK OR MORE, SUITABLE FOR BOILERS,HEATERS ETC",OTH TUBES ETC NES WLD CIR ALY STL NT SS F BLRS ETC,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306505030,730650,"OTHER TUBES, PIPES ETC NESOI, WLD, CIRC CRS SEC, OF ALLOY STELL EXC STAINLESS, WALLS 1.65MM THCK OR MORE, COLD-DRAWN OR COLD-ROLLED",OTH TUBES ETC NES WLD CIR ALY STL C-WKD NT STNLS,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7306505050,730650,"OTHER TUBES, PIPES ETC NESOI, WELDED, CIRC CRS SEC, OF ALLOY STEEL EXCEPT STAINLESS, WALL THCKNS 1.65MM OR MORE, OUTSIDE DIAM NOT OVER 114.3 MM",OTH TUBES ETC NES WLD CIR ALY ST NS OD NOV 114.3MM,KG,,67943,15000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
